,illumina_probe_id
25080,cg13635299
25081,cg13636404
25082,cg13637733
25083,cg13638427
25084,cg13638867
25085,cg13640071
25086,cg13640200
25087,cg13640297
25088,cg13640414
25089,cg13641043
25090,cg13641317
25091,cg13641903
25092,cg13641993
25093,cg13642872
25094,cg13643585
25095,cg13643725
25096,cg13643796
25097,cg13644317
25098,cg13645078
25099,cg13645113
25100,cg13645296
25101,cg13645300
25102,cg13645530
25103,cg13646297
25104,cg13647536
25105,cg13647973
25106,cg13648715
25107,cg13649056
25108,cg13649400
25109,cg13649728
25110,cg13650137
25111,cg13650156
25112,cg13650689
25113,cg13650740
25114,cg13651586
25115,cg13652008
25116,cg13652336
25117,cg13652556
25118,cg13652653
25119,cg13653456
25120,cg13654195
25121,cg13654588
25122,cg13655082
25123,cg13655660
25124,cg13656062
25125,cg13656360
25126,cg13658640
25127,cg13658777
25128,cg13659542
25129,cg13660719
25130,cg13661827
25131,cg13662644
25132,cg13663218
25133,cg13663390
25134,cg13663706
25135,cg13665184
25136,cg13665593
25137,cg13666041
25138,cg13666232
25139,cg13666340
25140,cg13666729
25141,cg13667243
25142,cg13668129
25143,cg13668397
25144,cg13668490
25145,cg13669465
25146,cg13669740
25147,cg13670057
25148,cg13670595
25149,cg13671818
25150,cg13671831
25151,cg13672342
25152,cg13672791
25153,cg13672800
25154,cg13673514
25155,cg13673779
25156,cg13674559
25157,cg13675051
25158,cg13675837
25159,cg13675849
25160,cg13676215
25161,cg13677149
25162,cg13677598
25163,cg13679679
25164,cg13679772
25165,cg13679804
25166,cg13680016
25167,cg13680337
25168,cg13681496
25169,cg13681935
25170,cg13682241
25171,cg13683374
25172,cg13683440
25173,cg13683534
25174,cg13683667
25175,cg13683827
25176,cg13685294
25177,cg13686042
25178,cg13686115
25179,cg13687831
25180,cg13687834
25181,cg13688966
25182,cg13689073
25183,cg13689560
25184,cg13691961
25185,cg13692433
25186,cg13692446
25187,cg13692543
25188,cg13693256
25189,cg13693517
25190,cg13693652
25191,cg13694749
25192,cg13694867
25193,cg13695585
25194,cg13695646
25195,cg13696887
25196,cg13697378
25197,cg13697387
25198,cg13699152
25199,cg13699355
25200,cg13699808
25201,cg13699887
25202,cg13700897
25203,cg13701109
25204,cg13702005
25205,cg13702053
25206,cg13702222
25207,cg13702536
25208,cg13703437
25209,cg13703871
25210,cg13704271
25211,cg13704403
25212,cg13705284
25213,cg13705556
25214,cg13706315
25215,cg13706352
25216,cg13707395
25217,cg13707560
25218,cg13707760
25219,cg13707943
25220,cg13708645
25221,cg13708803
25222,cg13709487
25223,cg13709496
25224,cg13709639
25225,cg13710553
25226,cg13713381
25227,cg13713922
25228,cg13714039
25229,cg13714407
25230,cg13714749
25231,cg13717434
25232,cg13718185
25233,cg13718729
25234,cg13718870
25235,cg13718960
25236,cg13719443
25237,cg13720395
25238,cg13720639
25239,cg13720744
25240,cg13721397
25241,cg13721560
25242,cg13721644
25243,cg13722123
25244,cg13722700
25245,cg13723766
25246,cg13724288
25247,cg13724812
25248,cg13725272
25249,cg13725590
25250,cg13726191
25251,cg13726463
25252,cg13726789
25253,cg13727946
25254,cg13728650
25255,cg13729392
25256,cg13730534
25257,cg13730736
25258,cg13731523
25259,cg13733403
25260,cg13733708
25261,cg13735469
25262,cg13736811
25263,cg13736875
25264,cg13736939
25265,cg13739417
25266,cg13740135
25267,cg13740185
25268,cg13740187
25269,cg13740598
25270,cg13740929
25271,cg13740985
25272,cg13741249
25273,cg13741326
25274,cg13741548
25275,cg13741668
25276,cg13742400
25277,cg13742532
25278,cg13743031
25279,cg13744070
25280,cg13744194
25281,cg13744304
25282,cg13744306
25283,cg13745346
25284,cg13745870
25285,cg13746854
25286,cg13747876
25287,cg13747960
25288,cg13749822
25289,cg13750354
25290,cg13751113
25291,cg13752005
25292,cg13752043
25293,cg13752114
25294,cg13752545
25295,cg13752949
25296,cg13753351
25297,cg13755023
25298,cg13755270
25299,cg13755535
25300,cg13755795
25301,cg13756879
25302,cg13757640
25303,cg13757845
25304,cg13758186
25305,cg13758331
25306,cg13759143
25307,cg13759328
25308,cg13759674
25309,cg13759778
25310,cg13760253
25311,cg13761321
25312,cg13761998
25313,cg13763232
25314,cg13763783
25315,cg13764516
25316,cg13765061
25317,cg13765303
25318,cg13765621
25319,cg13765785
25320,cg13765961
25321,cg13766096
25322,cg13768026
25323,cg13769204
25324,cg13770446
25325,cg13771579
25326,cg13771629
25327,cg13772414
25328,cg13772815
25329,cg13774342
25330,cg13775495
25331,cg13775533
25332,cg13775629
25333,cg13777411
25334,cg13777668
25335,cg13777681
25336,cg13778073
25337,cg13779907
25338,cg13780614
25339,cg13780718
25340,cg13781408
25341,cg13781414
25342,cg13781721
25343,cg13782301
25344,cg13782957
25345,cg13783323
25346,cg13784235
25347,cg13784312
25348,cg13784557
25349,cg13784792
25350,cg13784855
25351,cg13785207
25352,cg13786096
25353,cg13787850
25354,cg13788004
25355,cg13788061
25356,cg13788062
25357,cg13788301
25358,cg13788515
25359,cg13789236
25360,cg13789523
25361,cg13789561
25362,cg13790571
25363,cg13790576
25364,cg13790603
25365,cg13791131
25366,cg13791254
25367,cg13791589
25368,cg13791658
25369,cg13792279
25370,cg13792581
25371,cg13793354
25372,cg13794530
25373,cg13794888
25374,cg13795831
25375,cg13795840
25376,cg13795986
25377,cg13796218
25378,cg13797031
25379,cg13797282
25380,cg13797960
25381,cg13798289
25382,cg13798579
25383,cg13799081
25384,cg13799206
25385,cg13799919
25386,cg13800022
25387,cg13800700
25388,cg13801381
25389,cg13801402
25390,cg13801416
25391,cg13802013
25392,cg13802364
25393,cg13803234
25394,cg13804316
25395,cg13804457
25396,cg13804575
25397,cg13805518
25398,cg13806070
25399,cg13806096
25400,cg13806135
25401,cg13806670
25402,cg13806741
25403,cg13807386
25404,cg13807496
25405,cg13808561
25406,cg13809441
25407,cg13810225
25408,cg13810457
25409,cg13810766
25410,cg13811936
25411,cg13812570
25412,cg13812587
25413,cg13813391
25414,cg13814950
25415,cg13815684
25416,cg13816423
25417,cg13816466
25418,cg13817265
25419,cg13818368
25420,cg13818573
25421,cg13818628
25422,cg13819552
25423,cg13820205
25424,cg13821008
25425,cg13821176
25426,cg13822256
25427,cg13822691
25428,cg13822849
25429,cg13823136
25430,cg13823169
25431,cg13823701
25432,cg13823791
25433,cg13824500
25434,cg13824734
25435,cg13825058
25436,cg13826452
25437,cg13827209
25438,cg13828047
25439,cg13828758
25440,cg13828839
25441,cg13828871
25442,cg13829419
25443,cg13829849
25444,cg13831136
25445,cg13832201
25446,cg13832290
25447,cg13832372
25448,cg13832679
25449,cg13833437
25450,cg13833831
25451,cg13834112
25452,cg13834500
25453,cg13834567
25454,cg13834623
25455,cg13835114
25456,cg13835688
25457,cg13836098
25458,cg13836627
25459,cg13836770
25460,cg13838528
25461,cg13838969
25462,cg13839439
25463,cg13839457
25464,cg13839778
25465,cg13840968
25466,cg13841804
25467,cg13842258
25468,cg13842648
25469,cg13843603
25470,cg13843613
25471,cg13843773
25472,cg13845982
25473,cg13846270
25474,cg13846555
25475,cg13846796
25476,cg13846866
25477,cg13847070
25478,cg13847113
25479,cg13847322
25480,cg13848598
25481,cg13849378
25482,cg13849691
25483,cg13849825
25484,cg13850063
25485,cg13850380
25486,cg13850625
25487,cg13850871
25488,cg13851211
25489,cg13851621
25490,cg13851904
25491,cg13852284
25492,cg13853198
25493,cg13853761
25494,cg13854219
25495,cg13854874
25496,cg13855261
25497,cg13856340
25498,cg13857811
25499,cg13859216
25500,cg13859324
25501,cg13859478
25502,cg13859541
25503,cg13859943
25504,cg13860281
25505,cg13860283
25506,cg13860849
25507,cg13860928
25508,cg13861180
25509,cg13861644
25510,cg13861904
25511,cg13864549
25512,cg13864877
25513,cg13864937
25514,cg13866253
25515,cg13866977
25516,cg13867326
25517,cg13867370
25518,cg13868987
25519,cg13869942
25520,cg13870494
25521,cg13870520
25522,cg13870866
25523,cg13871826
25524,cg13873632
25525,cg13873733
25526,cg13875807
25527,cg13876315
25528,cg13876325
25529,cg13876650
25530,cg13877465
25531,cg13877670
25532,cg13877895
25533,cg13878010
25534,cg13878093
25535,cg13878456
25536,cg13878641
25537,cg13879455
25538,cg13879483
25539,cg13880228
25540,cg13881341
25541,cg13882267
25542,cg13882284
25543,cg13882512
25544,cg13882835
25545,cg13882988
25546,cg13883681
25547,cg13884546
25548,cg13885201
25549,cg13885357
25550,cg13887205
25551,cg13887370
25552,cg13888509
25553,cg13888886
25554,cg13890487
25555,cg13890706
25556,cg13891659
25557,cg13892015
25558,cg13894021
25559,cg13895235
25560,cg13895343
25561,cg13895393
25562,cg13895867
25563,cg13896106
25564,cg13896604
25565,cg13897348
25566,cg13897627
25567,cg13898430
25568,cg13899108
25569,cg13901134
25570,cg13901526
25571,cg13902210
25572,cg13903421
25573,cg13903548
25574,cg13904286
25575,cg13904493
25576,cg13904771
25577,cg13904968
25578,cg13905388
25579,cg13905757
25580,cg13906416
25581,cg13906548
25582,cg13906813
25583,cg13906823
25584,cg13907959
25585,cg13908518
25586,cg13908523
25587,cg13908977
25588,cg13909895
25589,cg13910681
25590,cg13910785
25591,cg13910855
25592,cg13911707
25593,cg13912027
25594,cg13912117
25595,cg13912204
25596,cg13912274
25597,cg13912964
25598,cg13913917
25599,cg13914004
25600,cg13914083
25601,cg13914531
25602,cg13915481
25603,cg13915726
25604,cg13916080
25605,cg13916322
25606,cg13916459
25607,cg13916835
25608,cg13916931
25609,cg13917504
25610,cg13917614
25611,cg13917964
25612,cg13918312
25613,cg13918581
25614,cg13918640
25615,cg13918808
25616,cg13918811
25617,cg13919607
25618,cg13920260
25619,cg13920435
25620,cg13920529
25621,cg13920934
25622,cg13921352
25623,cg13921444
25624,cg13921921
25625,cg13922488
25626,cg13922681
25627,cg13924715
25628,cg13924996
25629,cg13924998
25630,cg13925011
25631,cg13925920
25632,cg13926569
25633,cg13927251
25634,cg13927504
25635,cg13927566
25636,cg13928116
25637,cg13928306
25638,cg13928411
25639,cg13928490
25640,cg13928594
25641,cg13928961
25642,cg13929323
25643,cg13929328
25644,cg13929917
25645,cg13929970
25646,cg13931228
25647,cg13931565
25648,cg13931925
25649,cg13932501
25650,cg13932624
25651,cg13933080
25652,cg13933535
25653,cg13933734
25654,cg13934406
25655,cg13935315
25656,cg13935507
25657,cg13935558
25658,cg13935560
25659,cg13935577
25660,cg13936125
25661,cg13936863
25662,cg13937075
25663,cg13937155
25664,cg13937758
25665,cg13937905
25666,cg13938098
25667,cg13938187
25668,cg13939204
25669,cg13940405
25670,cg13940444
25671,cg13940693
25672,cg13940798
25673,cg13941021
25674,cg13941235
25675,cg13941682
25676,cg13941801
25677,cg13941987
25678,cg13942103
25679,cg13942826
25680,cg13942909
25681,cg13946500
25682,cg13946860
25683,cg13948784
25684,cg13948857
25685,cg13948956
25686,cg13948987
25687,cg13950558
25688,cg13951007
25689,cg13951190
25690,cg13951797
25691,cg13951948
25692,cg13952892
25693,cg13953458
25694,cg13954292
25695,cg13954457
25696,cg13954667
25697,cg13955347
25698,cg13956671
25699,cg13956700
25700,cg13958304
25701,cg13958426
25702,cg13958614
25703,cg13958676
25704,cg13959031
25705,cg13959344
25706,cg13959523
25707,cg13959831
25708,cg13960126
25709,cg13960192
25710,cg13962355
25711,cg13962372
25712,cg13963033
25713,cg13964084
25714,cg13965201
25715,cg13967780
25716,cg13968390
25717,cg13969001
25718,cg13969584
25719,cg13969674
25720,cg13970341
25721,cg13971892
25722,cg13973816
25723,cg13974531
25724,cg13974562
25725,cg13974632
25726,cg13974761
25727,cg13975369
25728,cg13975625
25729,cg13976049
25730,cg13976366
25731,cg13976502
25732,cg13977235
25733,cg13977835
25734,cg13978175
25735,cg13978777
25736,cg13980308
25737,cg13980454
25738,cg13980473
25739,cg13980609
25740,cg13980719
25741,cg13980834
25742,cg13982318
25743,cg13982505
25744,cg13982661
25745,cg13982956
25746,cg13983319
25747,cg13983578
25748,cg13983870
25749,cg13984040
25750,cg13984181
25751,cg13984351
25752,cg13984511
25753,cg13984746
25754,cg13984928
25755,cg13985132
25756,cg13985198
25757,cg13985234
25758,cg13985405
25759,cg13985437
25760,cg13985446
25761,cg13985485
25762,cg13985518
25763,cg13985639
25764,cg13986130
25765,cg13986618
25766,cg13988667
25767,cg13991233
25768,cg13992008
25769,cg13992856
25770,cg13992911
25771,cg13993218
25772,cg13993467
25773,cg13993914
25774,cg13994175
25775,cg13994177
25776,cg13995774
25777,cg13995854
25778,cg13996731
25779,cg13997435
25780,cg13997645
25781,cg13998904
25782,cg13999433
25783,cg14000361
25784,cg14001035
25785,cg14001161
25786,cg14001239
25787,cg14001567
25788,cg14001992
25789,cg14002682
25790,cg14003265
25791,cg14003467
25792,cg14004161
25793,cg14004685
25794,cg14004892
25795,cg14006678
25796,cg14006800
25797,cg14007036
25798,cg14007067
25799,cg14008119
25800,cg14008883
25801,cg14009312
25802,cg14009440
25803,cg14009632
25804,cg14009688
25805,cg14010720
25806,cg14011077
25807,cg14011327
25808,cg14011639
25809,cg14011734
25810,cg14012059
25811,cg14012294
25812,cg14012925
25813,cg14013300
25814,cg14013497
25815,cg14013604
25816,cg14013695
25817,cg14014225
25818,cg14014613
25819,cg14014731
25820,cg14014799
25821,cg14015044
25822,cg14015441
25823,cg14015656
25824,cg14016236
25825,cg14016257
25826,cg14016344
25827,cg14016363
25828,cg14016418
25829,cg14016875
25830,cg14017991
25831,cg14018024
25832,cg14018141
25833,cg14018429
25834,cg14018648
25835,cg14018735
25836,cg14018807
25837,cg14019317
25838,cg14019523
25839,cg14020176
25840,cg14021073
25841,cg14021478
25842,cg14022645
25843,cg14022913
25844,cg14023009
25845,cg14023239
25846,cg14023451
25847,cg14023774
25848,cg14023999
25849,cg14024579
25850,cg14024937
25851,cg14025883
25852,cg14026602
25853,cg14026971
25854,cg14027234
25855,cg14028598
25856,cg14029001
25857,cg14029201
25858,cg14029629
25859,cg14029663
25860,cg14029856
25861,cg14030083
25862,cg14030268
25863,cg14030359
25864,cg14030719
25865,cg14030904
25866,cg14031473
25867,cg14034325
25868,cg14034870
25869,cg14035368
25870,cg14035521
25871,cg14036069
25872,cg14037218
25873,cg14037413
25874,cg14037665
25875,cg14038391
25876,cg14039779
25877,cg14039952
25878,cg14040931
25879,cg14041855
25880,cg14042121
25881,cg14042128
25882,cg14042143
25883,cg14043411
25884,cg14043602
25885,cg14044167
25886,cg14044640
25887,cg14045072
25888,cg14045283
25889,cg14045814
25890,cg14045872
25891,cg14046365
25892,cg14046757
25893,cg14046986
25894,cg14047008
25895,cg14047244
25896,cg14047656
25897,cg14047667
25898,cg14048487
25899,cg14049461
25900,cg14049990
25901,cg14051181
25902,cg14051366
25903,cg14051544
25904,cg14053556
25905,cg14053764
25906,cg14054883
25907,cg14055004
25908,cg14055374
25909,cg14055655
25910,cg14056306
25911,cg14056644
25912,cg14056942
25913,cg14057181
25914,cg14057383
25915,cg14058329
25916,cg14058345
25917,cg14058432
25918,cg14058848
25919,cg14058851
25920,cg14058998
25921,cg14059963
25922,cg14060519
25923,cg14060828
25924,cg14061423
25925,cg14061619
25926,cg14062002
25927,cg14062083
25928,cg14064762
25929,cg14065115
25930,cg14066207
25931,cg14066280
25932,cg14066757
25933,cg14067761
25934,cg14068328
25935,cg14069205
25936,cg14069287
25937,cg14069619
25938,cg14070162
25939,cg14070647
25940,cg14071112
25941,cg14072120
25942,cg14073722
25943,cg14074117
25944,cg14074174
25945,cg14074251
25946,cg14074431
25947,cg14075731
25948,cg14076239
25949,cg14076411
25950,cg14077898
25951,cg14078059
25952,cg14078309
25953,cg14078518
25954,cg14079463
25955,cg14079785
25956,cg14080001
25957,cg14080050
25958,cg14081015
25959,cg14081270
25960,cg14082893
25961,cg14083376
25962,cg14084609
25963,cg14085012
25964,cg14085060
25965,cg14085328
25966,cg14085500
25967,cg14085840
25968,cg14086033
25969,cg14086122
25970,cg14086647
25971,cg14087413
25972,cg14088161
25973,cg14088357
25974,cg14088811
25975,cg14089503
25976,cg14089692
25977,cg14091223
25978,cg14091713
25979,cg14093125
25980,cg14093127
25981,cg14093368
25982,cg14093936
25983,cg14094027
25984,cg14094063
25985,cg14094409
25986,cg14094960
25987,cg14095048
25988,cg14095100
25989,cg14095101
25990,cg14095850
25991,cg14095959
25992,cg14096207
25993,cg14098132
25994,cg14099017
25995,cg14099457
25996,cg14099685
25997,cg14100184
25998,cg14100214
25999,cg14100578
26000,cg14101501
26001,cg14102128
26002,cg14102267
26003,cg14102437
26004,cg14102807
26005,cg14104257
26006,cg14105047
26007,cg14106046
26008,cg14106085
26009,cg14106263
26010,cg14106308
26011,cg14106632
26012,cg14107136
26013,cg14107346
26014,cg14108380
26015,cg14108394
26016,cg14109456
26017,cg14111928
26018,cg14112356
26019,cg14113919
26020,cg14114133
26021,cg14114267
26022,cg14114377
26023,cg14115004
26024,cg14115740
26025,cg14115756
26026,cg14116122
26027,cg14116332
26028,cg14116596
26029,cg14117138
26030,cg14117297
26031,cg14117392
26032,cg14118515
26033,cg14118546
26034,cg14118850
26035,cg14119236
26036,cg14119774
26037,cg14120336
26038,cg14120436
26039,cg14120703
26040,cg14120784
26041,cg14121103
26042,cg14121282
26043,cg14123135
26044,cg14123992
26045,cg14125250
26046,cg14125468
26047,cg14126210
26048,cg14126601
26049,cg14126884
26050,cg14127188
26051,cg14127336
26052,cg14127659
26053,cg14127907
26054,cg14127947
26055,cg14127958
26056,cg14129103
26057,cg14129473
26058,cg14129735
26059,cg14130039
26060,cg14130459
26061,cg14131038
26062,cg14131445
26063,cg14132103
26064,cg14132995
26065,cg14133557
26066,cg14133708
26067,cg14134497
26068,cg14135551
26069,cg14135809
26070,cg14136168
26071,cg14137558
26072,cg14137819
26073,cg14137939
26074,cg14138235
26075,cg14138275
26076,cg14138540
26077,cg14139065
26078,cg14139633
26079,cg14140379
26080,cg14140874
26081,cg14141399
26082,cg14141458
26083,cg14142087
26084,cg14142171
26085,cg14142521
26086,cg14143752
26087,cg14144305
26088,cg14144728
26089,cg14145074
26090,cg14145194
26091,cg14145338
26092,cg14145632
26093,cg14145762
26094,cg14146740
26095,cg14147105
26096,cg14149007
26097,cg14150023
26098,cg14150666
26099,cg14152591
26100,cg14153069
26101,cg14153654
26102,cg14153740
26103,cg14154456
26104,cg14155397
26105,cg14156381
26106,cg14156751
26107,cg14157435
26108,cg14159026
26109,cg14159342
26110,cg14159672
26111,cg14159704
26112,cg14159818
26113,cg14159894
26114,cg14161241
26115,cg14161426
26116,cg14161821
26117,cg14162417
26118,cg14162940
26119,cg14163311
26120,cg14163776
26121,cg14164839
26122,cg14165142
26123,cg14166009
26124,cg14167017
26125,cg14167596
26126,cg14168080
26127,cg14168923
26128,cg14170423
26129,cg14170999
26130,cg14171478
26131,cg14171514
26132,cg14171523
26133,cg14171882
26134,cg14172108
26135,cg14172532
26136,cg14172849
26137,cg14173033
26138,cg14173523
26139,cg14173613
26140,cg14173968
26141,cg14173969
26142,cg14174099
26143,cg14174221
26144,cg14174912
26145,cg14175438
26146,cg14175580
26147,cg14176475
26148,cg14176752
26149,cg14176836
26150,cg14177325
26151,cg14178895
26152,cg14178899
26153,cg14179389
26154,cg14179944
26155,cg14180511
26156,cg14180696
26157,cg14181391
26158,cg14181459
26159,cg14181576
26160,cg14182690
26161,cg14183455
26162,cg14183922
26163,cg14184400
26164,cg14184780
26165,cg14184817
26166,cg14184886
26167,cg14185547
26168,cg14186336
26169,cg14186992
26170,cg14187678
26171,cg14187687
26172,cg14188106
26173,cg14188111
